Objects,Runtime
18300,16.14205030000005
18400,16.0565335
18500,17.601331699999946
18600,17.197859000000108
18700,17.52428699999996
18800,18.041415599999937
18900,18.004539799999975
19000,17.34085119999986
19100,18.930158399999982
19200,18.38763250000011
19300,18.488203699999985
19400,18.67907100000002
19500,19.430021599999918
19600,19.14820439999994
19700,19.71568389999993
19800,19.348286300000154
19900,19.976515199999994
20000,20.086803999999802
20100,20.461211100000128
20200,20.631067900000062
20300,20.875316799999837
20400,20.827987099999973
20500,22.674001299999873
20600,21.695716200000106
20700,21.681439400000045
20800,21.737188699999933
20900,22.105227100000093
21000,22.152028599999994
21100,22.293786700000055
21200,22.14737130000003
21300,22.948843000000124
21400,23.173291100000142
21500,23.66998149999995
21600,24.661599799999976
21700,24.68132199999991
21800,23.931192099999862
21900,23.508362399999896
22000,24.25980720000007
22100,24.574028
22200,25.418866799999932
22300,25.46622709999997
22400,24.8997374999999
22500,24.919582199999923
22600,25.449989799999912
22700,25.98183270000004
22800,26.97015160000001
22900,26.314268899999888
23000,26.92371490000005
23100,27.054212600000028
23200,29.12559760000022
23300,28.2085990999999
23400,28.324348599999666
23500,28.45709960000022
23600,28.12221550000004
23700,29.60885619999999
23800,28.886893800000053
23900,28.84907069999963
24000,29.066177199999856
24100,29.35847419999982
24200,29.566343399999823
24300,29.91617720000022
24400,30.81242119999979
24500,29.98314530000016
24600,30.420874399999775
24700,31.009507499999927
24800,31.489970099999937
24900,31.11353530000042
25000,31.76106260000006
25100,32.27994979999994
25200,32.04112200000009
25300,32.20907269999998
25400,33.0393024
25500,32.42030999999997
25600,33.564696699999786
25700,33.70594110000002
25800,34.95198729999993
25900,34.17256320000024
26000,35.81192200000032
26100,33.86586039999975
26200,35.419686400000046
26300,35.3393372999999
26400,36.109982500000115
26500,36.451446999999916
26600,36.4249221
26700,36.43672549999974
26800,36.838212900000144
26900,38.47016699999995
27000,36.7965164000002
27100,38.15726730000006
27200,38.05075050000005
27300,38.97710689999985
27400,38.69106300000021
27500,39.697010599999885
27600,39.61477229999991
27700,40.14029720000008
27800,39.46685739999975
27900,40.11166150000008
28000,40.51264439999977
28100,40.53458210000008
28200,41.0665254999999
28300,40.96275699999978
28400,41.93161650000002
28500,41.43830739999976
28600,41.92156100000011
28700,43.51730880000014
28800,42.39633279999998
28900,44.22245490000023
29000,43.73247629999969
29100,44.578491600000234
29200,43.82991589999983
29300,44.476290399999925
29400,44.50194089999968
29500,45.48942889999944
29600,46.068476100000225
29700,47.295897399999376
29800,50.348436199999924
29900,46.514973199999986
30000,46.71885300000031
30100,47.695143500000086
30200,47.48147719999997
30300,47.652825199999825
30400,48.796213999999964
30500,50.38794559999951
30600,51.108035199999904
30700,49.09403050000037
30800,49.6542201000002
30900,50.61104559999967
31000,49.4595546999999
31100,51.59240360000058
31200,50.070949900000414
31300,49.95726110000032
31400,50.96767969999928
31500,51.005098100000396
31600,58.82167870000012
31700,53.10772989999987
31800,51.891581799999585
31900,54.06955740000012
32000,52.729699399999845
32100,52.68318080000063
32200,53.327594399999725
32300,63.89839149999989
32400,55.04821609999999
32500,54.938438600000154
32600,54.909080899999935
32700,54.830066699999406
32800,55.195264200000565
32900,55.61579799999981
33000,55.98243410000032
33100,56.38484530000005
33200,56.598689400000694
33300,57.245225099999516
33400,57.45458360000066
33500,57.83178700000008
33600,58.3692031999999
33700,58.57621039999958
33800,58.96003800000017
33900,59.23056369999995
34000,59.78682159999971
34100,60.580137200000536
34200,60.475571500000115
34300,61.00207109999974
34400,61.14227099999971
34500,61.4503693000006
34600,61.87843629999952
34700,62.469527399999606
34800,63.366081699999995
34900,63.17886609999914
35000,63.60330190000059
35100,64.15613849999954
35200,65.82812099999956
35300,66.61838489999991
35400,65.55358989999968
35500,66.74240890000056
35600,67.82134310000038
35700,67.98002980000001
35800,70.79659790000005
35900,69.06092509999962
36000,70.03399569999965
36100,69.77926769999976
36200,68.97401929999978
36300,70.34042779999982
36400,70.29177909999999
36500,70.73928830000114
36600,71.76114349999989
36700,71.76907899999969
36800,73.20474590000049
36900,73.05575420000059
37000,74.72554800000034
37100,73.26900260000002
37200,74.73077179999927
37300,75.98385809999854
37400,78.82438400000137
37500,78.90082629999961
37600,76.48136560000057
37700,77.02561559999958
37800,77.92252059999919
37900,76.42620290000013
38000,77.36486650000006
38100,77.60249629999998
38200,79.54309329999887
38300,78.69378649999999
38400,79.16385029999947
38500,81.24098740000045
38600,81.39462009999988
38700,82.5005618999985
38800,81.29354410000087
38900,82.10372410000127
39000,81.71826820000024
39100,84.36499400000139
39200,83.74126910000086
39300,84.5869642000016
39400,84.10194539999975
39500,86.15684729999884
39600,84.78197060000093
39700,85.7803055000004
39800,86.69150919999993
39900,86.04922799999986
40000,87.69874100000015
40100,88.9640621999988
40200,90.9517835000006
40300,91.23082579999937
40400,93.3731673000002
40500,88.53181039999981
