Objects,Runtime
100,1.130000000000575e-05
200,1.230000000000675e-05
300,1.9100000000008e-05
400,6.599999999995498e-06
500,3.039999999999987e-05
600,3.840000000000787e-05
700,4.170000000000562e-05
800,3.0399999999985994e-05
900,5.6499999999987116e-05
1000,8.520000000000749e-05
1100,6.590000000000762e-05
1200,6.549999999999612e-05
1300,0.000126000000000015
1400,8.410000000000362e-05
1500,8.920000000001149e-05
1600,9.639999999999649e-05
1700,0.00010260000000000824
1800,0.00011020000000000474
1900,0.00014769999999997285
2000,0.0001218999999999526
2100,0.0001783000000000201
2200,0.00017040000000001498
2300,0.00019459999999998923
2400,0.00015529999999996935
2500,0.00025599999999997847
2600,0.00020999999999998797
2700,0.00024299999999999322
2800,0.0001923000000000341
2900,0.00011179999999999524
3000,0.00018320000000005
3100,0.0001858999999999611
3200,0.00027409999999994383
3300,2.7499999999958114e-05
3400,0.00027279999999996196
3500,0.00033410000000000384
3600,0.0002486999999999906
3700,0.00026689999999995884
3800,0.00042869999999994857
3900,0.0003999000000000086
4000,0.0004461000000000048
4100,0.0004013999999998852
4200,0.00039189999999988956
4300,0.0004708999999998298
4400,0.0002241999999998967
4500,0.00043069999999989506
4600,0.0004052999999999418
4700,0.00038720000000003196
4800,0.0002969999999999917
4900,0.0004687000000000996
5000,5.060000000001175e-05
5100,0.00045239999999990843
5200,0.000523200000000168
5300,0.0005637000000000558
5400,0.0006117000000001038
5500,0.0006200999999999013
5600,0.0004916000000001475
5700,0.0002326000000003603
5800,0.00016830000000034318
5900,0.000610699999999742
6000,0.000255200000000233
6100,0.00016889999999980532
6200,0.0007153999999998106
6300,0.00024429999999986407
6400,4.500000000007276e-05
6500,0.0006354000000001747
6600,0.0006978000000001927
6700,0.0006330000000001057
6800,0.0006059000000000481
6900,0.0006232999999999933
7000,0.0008254999999999235
7100,0.00020929999999985682
7200,0.0007591000000002346
7300,0.0006283000000002481
7400,0.0006599999999998829
7500,9.870000000011814e-05
7600,0.00084160000000022
7700,0.0005230000000002732
7800,0.0003900000000003345
7900,6.089999999980833e-05
8000,0.0003260000000002705
8100,0.0006040999999998853
8200,0.0007500000000000284
8300,0.0007445999999999842
8400,0.0008417999999998926
8500,0.0007524999999999338
8600,0.0005926999999994464
8700,0.00013539999999956365
8800,0.0008802000000001087
8900,0.0006577999999999307
9000,0.0006835000000000591
9100,0.00019310000000061223
9200,0.0009307999999998984
9300,0.0009439999999996118
9400,0.000327200000000083
9500,0.0005186000000003688
9600,0.00033629999999984506
9700,0.00011810000000078702
9800,0.0001575999999996469
9900,0.0006015000000001436
10000,0.0010716999999997867
10100,0.0010897999999999186
10200,0.0006491999999997944
10300,0.0010286000000006013
10400,0.0006203999999998544
10500,0.000996299999999728
10600,0.0010964000000006635
10700,0.0008856999999995452
10800,0.0009965000000002888
10900,0.00042210000000064696
11000,0.0010514000000005908
11100,0.001080599999999876
11200,0.0004279000000000366
11300,0.00048439999999949634
11400,0.0012012999999999607
11500,0.0010057999999997236
11600,0.0011225999999995295
